Time,Vehicle_ID,Lane,Speed_Limit,Lane_Change,From_Lane,To_Lane,Lane_Change_Reason,Collision,Speed_DP,Acceleration_DP,Latitude_DP,Longitude_DP,Time_Gap_DP,Headway_Distance_DP
200.0,veh0,-17189640#2_0,22.22,False,,,,False,18.019385259744013,-1.216420112117703,41.84583832296801,-72.5727398362552,-0.29110448249412,-2.502658962039277
201.0,veh0,-17189640#2_0,22.22,False,,,,False,20.521323125205527,2.154877043925808,41.84569606472646,-72.57272700423528,-1.9393141805830965,51.26016229233937
202.0,veh0,-17189640#2_0,22.22,False,,,,False,12.548362283443566,0.6450398118468001,41.845815389582135,-72.57268188529478,1.3720528333997208,53.33151951391483
203.0,veh0,-17189640#2_0,22.22,False,,,,False,16.8439200747016,-1.680734913365086,41.84578499975067,-72.57271201538627,2.021757398155387,-25.30738436593674
204.0,veh0,-17189640#2_0,22.22,False,,,,False,33.26184516528156,0.8865421953069017,41.84576410279777,-72.57264889603496,0.18041782273212448,-6.075453340134118
205.0,veh0,-17189640#2_0,22.22,False,,,,False,8.056033519060293,-0.1749121814063983,41.84558377213934,-72.57271076226587,-2.752824208511811,36.99889283848461
206.0,veh0,-17189640#2_0,22.22,False,,,,False,21.28001097303786,-0.3936757315441355,41.845814717017014,-72.57269277592557,0.05745009537713486,74.57813899614848
207.0,veh0,-17189640#2_0,22.22,False,,,,False,11.05160168207658,-2.758274313446236,41.84578179376396,-72.57268362309746,1.469778713893902,-40.48404865292832
208.0,veh0,-17189640#2_0,22.22,False,,,,False,13.187790465344733,1.0724178090076748,41.845841306255366,-72.5727045581527,1.3885334444148612,14.69894819741603
209.0,veh0,-17189640#2_0,22.22,False,,,,False,1.8238454728052602,6.334281091378216,41.845799365331864,-72.5727059458701,0.2277065556263551,-77.37531522993231
210.0,veh0,-17189640#2_0,22.22,False,,,,False,17.790117861477484,-1.0496569196093333,41.84578826467389,-72.57273217813038,-1.2460261630385503,12.807842744747177
211.0,veh0,-17189640#2_0,22.22,False,,,,False,21.08979445193836,0.22263738999026828,41.84587115036765,-72.57270813867966,3.997663876072693,79.39543680951465
212.0,veh0,-17189640#1_0,22.22,False,,,,False,19.970398627381655,0.028206402217620052,41.84590109104502,-72.57273559509264,1.2153354648780805,-69.3630687679397
213.0,veh0,-17189640#1_0,22.22,False,,,,False,6.399850590794813,1.3552470887225354,41.845872553850135,-72.57269632761718,2.4548995052864484,-13.157038002682384
214.0,veh0,-17189640#1_0,22.22,False,,,,False,3.102222894936858,-0.8907479235094797,41.845809937180974,-72.57270216330318,3.847025875849795,-18.24179295497015
215.0,veh0,-17189640#1_0,22.22,False,,,,False,11.744055744820798,-0.4957077613344154,41.84582913325549,-72.57268510429766,1.0673357866307924,52.474277197383344
216.0,veh0,-17189640#1_0,22.22,False,,,,False,23.20737002199894,-0.31487826313605183,41.84582452063217,-72.57269253537231,-1.6540893456494814,104.88128216366749
217.0,veh0,-17189640#0_0,22.22,False,,,,False,17.159126260165067,0.9483189090151427,41.84579884563275,-72.5727315886242,1.5617379019513464,12.724325430463068
218.0,veh0,-17189640#0_0,22.22,False,,,,False,8.579589319284423,-2.048196219791862,41.845852672682774,-72.57272501428378,-0.2882769381685648,39.89245193981333
219.0,veh0,-17189640#0_0,22.22,False,,,,False,17.35516542787809,-0.8315643661353533,41.84582008300346,-72.57272791096645,3.32841861740053,50.384516876074485
220.0,veh0,-17176692#6_0,22.22,False,,,,False,17.63784581398795,-2.259272060704461,41.845745142050376,-72.57275002753781,0.795021123427432,-19.03746596700512
221.0,veh0,-17176692#6_0,22.22,False,,,,False,27.34763971123175,4.569547390039588,41.845886571268124,-72.57270834970576,1.0416203148088243,-5.339742464537267
222.0,veh0,-17176692#5_0,22.22,False,,,,False,19.447065849773935,2.2661146258087683,41.8458581630591,-72.57274350727052,2.2258287174809084,42.629807605582755
223.0,veh0,-17176692#5_0,22.22,False,,,,False,12.419699633741402,3.015393039384435,41.8457824660339,-72.57275101401291,-0.12235062431318511,9.910147555405274
224.0,veh0,-17176692#5_0,22.22,False,,,,False,17.900408549190615,-1.5562973661781143,41.84575193629716,-72.57273517327589,0.05755963247247564,31.070710562053137
225.0,veh0,-17176692#4_0,22.22,False,,,,False,16.366860619033105,-2.075317233471651,41.845803854444455,-72.57271362215428,0.5631735447259416,8.051494652230758
226.0,veh0,-17176692#4_0,22.22,False,,,,False,24.060465684873634,9.850981211024191,41.84579074523262,-72.57273426464276,0.8207787263745558,67.54614909831434
227.0,veh0,-17176692#4_0,22.22,False,,,,False,25.30759772311285,-4.03945085144187,41.845752647547314,-72.5726752616864,1.2828450364686432,-58.87696352117928
228.0,veh0,-17176692#4_0,22.22,False,,,,False,22.16583781911322,7.84609945221564,41.84580656023744,-72.57277017553731,-0.46379974647788913,145.2017122731777
229.0,veh0,-17176692#4_0,22.22,False,,,,False,14.467312128224876,-0.15782891106573516,41.84578176369651,-72.57270950209401,0.7946005670328304,27.86573952966137
230.0,veh0,-17176692#4_0,22.22,False,,,,False,12.36410829686065,-2.057637113653982,41.84588146175372,-72.57271523685307,4.536358948927955,103.33170630055247
231.0,veh0,-17176692#4_0,22.22,False,,,,False,21.04554491765157,-0.673329410243241,41.845828022758845,-72.57272559145709,1.0937811890289595,23.658098521933425
232.0,veh0,-17176692#4_0,22.22,False,,,,False,9.87037481815787,-0.3955846890457906,41.845736329620436,-72.57270544392324,-1.5918236234083452,71.72313576377928
233.0,veh0,-17176692#4_0,22.22,False,,,,False,4.6481681772493175,-0.7513106226670061,41.84584873476873,-72.5728967287704,5.639214060975064,-76.052575461159
234.0,veh0,-17176692#4_0,22.22,False,,,,False,48.14932178220624,1.5534208959270472,41.845721955588886,-72.57270470446952,5.124236396399283,-37.81334482913371
235.0,veh0,-17176692#4_0,22.22,False,,,,False,16.11606500970811,-0.8850492266192305,41.84577035713276,-72.57273861598283,0.3866605548228108,-3.8477996875881217
236.0,veh0,-17176692#3_0,22.22,False,,,,False,12.828197262235335,-2.9092189505772694,41.84578204794333,-72.57270292678066,-1.0950532004790148,50.310164555558
237.0,veh0,-17176692#3_0,22.22,False,,,,False,12.22483055243356,1.056416925319354,41.84578382898455,-72.57274043774059,-2.549866971347001,-182.83214243681869
238.0,veh0,-17176692#3_0,22.22,False,,,,False,18.582960840911255,2.1530297479785077,41.845797830590925,-72.57270727031009,1.8924768860997574,142.69002975570038
239.0,veh0,-17176692#3_0,22.22,False,,,,False,25.46608255837782,0.5752119803782989,41.845869063082205,-72.57275742476952,3.1136104205343145,-23.471176888793707
240.0,veh0,-17176692#3_0,22.22,False,,,,False,3.1749986366994563,0.8746202646871097,41.84574722668472,-72.57282560200309,4.7997210338016885,59.507318346062675
241.0,veh0,-17176692#2_0,22.22,False,,,,False,19.96883844462718,-1.6118696112334874,41.8457936443334,-72.57272790498136,-0.6817287516732904,39.160512161965016
242.0,veh0,-17176692#2_0,22.22,False,,,,False,1.0131954621247132,-0.6232072293460078,41.84577715634857,-72.57272624267168,1.8635933581626887,2.824787881283555
243.0,veh0,-17176692#2_0,22.22,False,,,,False,9.195515612329473,1.9486384773790633,41.845698645876915,-72.57278190080972,1.8226917974880052,38.11836371291429
244.0,veh0,-17176692#2_0,22.22,False,,,,False,23.940217222807405,-0.09078246312128613,41.84572987546834,-72.57277355124096,-3.0914563553433254,-25.332727488304954
245.0,veh0,-17176692#2_0,22.22,False,,,,False,22.083056318770105,-1.6386730557933333,41.84582177897665,-72.57272384611495,2.53072597775099,37.46408419619547
246.0,veh0,-17176692#1_0,22.22,False,,,,False,15.121662869692955,-2.3933709476368676,41.845867100190304,-72.57277850294754,-1.8960626421576308,7.417276735883206
247.0,veh0,-17176692#1_0,22.22,False,,,,False,19.275148867382086,3.937362000637222,41.84576686171097,-72.5727734837825,-1.6577901389500767,-7.528825358022004
248.0,veh0,-17176692#1_0,22.22,False,,,,False,17.96982850893255,-1.2321342140185152,41.84578741626321,-72.57275544709745,2.0736534975785617,8.529660704138223
249.0,veh0,-17176692#1_0,22.22,False,,,,False,4.758598665255704,1.2282764880765171,41.84576462806301,-72.57274285144207,1.3041989541543444,-53.50355485588079
250.0,veh0,-17176692#1_0,22.22,False,,,,False,13.076008728872694,-0.36609166213565913,41.84577778322807,-72.57277506469443,2.2402547144411074,28.735990915913135
251.0,veh0,-17176692#1_0,22.22,False,,,,False,17.88106245459494,1.8302692740599014,41.845766124188266,-72.57273387780857,-1.5624866612579353,91.74044044589391
252.0,veh0,-17176692#0_0,22.22,False,,,,False,7.408104614936747,-6.365765770100552,41.84580866151084,-72.57277829334112,-5.259429839490622,-22.05249454692239
253.0,veh0,-17176692#0_0,22.22,False,,,,False,35.60730986033741,-1.8824672775626823,41.84587451114566,-72.57282457118475,1.7069619215271814,54.820787553617265
254.0,veh0,-17176692#0_0,22.22,False,,,,False,17.291893907706253,2.052507957405396,41.84580185391521,-72.57272756524927,-8.131251718576095,-11.143972643709276
255.0,veh0,-17176692#0_0,22.22,False,,,,False,8.700399093511805,-0.0066565745291882195,41.845731907972045,-72.57277760489899,-1.660230151786891,121.3139630429796
256.0,veh0,-17176692#0_0,22.22,False,,,,False,15.303243769238179,-1.3460681821452454,41.84565638640802,-72.57279268168114,0.18096673442414613,114.86766266415361
257.0,veh0,-17176692#0_0,22.22,False,,,,False,17.834553589804273,2.854717277607051,41.84569409427116,-72.57276542638412,2.742566346985768,33.03906659822678
258.0,veh0,-17176692#0_0,22.22,False,,,,False,16.880809776608658,0.830086746289453,41.84576932497067,-72.57279702317057,8.517448288994274,97.02506400126731
259.0,veh0,-17176692#0_0,22.22,False,,,,False,20.228932211299252,0.7622582115109253,41.84580911881794,-72.57274771722706,1.9379348664024292,-81.32778187067015
260.0,veh0,-17176692#0_0,22.22,False,,,,False,13.940475203206006,4.740626782942854,41.84576822213965,-72.57279174943304,2.0829380502582353,30.743618563050404
261.0,veh0,-17176692#0_0,22.22,False,,,,False,17.581711268539948,1.9817782083810016,41.84577371210355,-72.5728493862944,0.5981008065118658,102.13176072738133
262.0,veh0,-17176692#0_0,22.22,False,,,,False,14.956760756569565,-2.035696465332876,41.845774505595976,-72.5728452831588,-0.6111101635488012,-54.68797904410167
263.0,veh0,-664457143#1_0,27.78,False,,,,False,19.32959089490032,3.2531453656047233,41.84572525866222,-72.57275287958875,1.3145652774292103,79.96520515513839
264.0,veh0,-664457143#1_0,27.78,False,,,,False,22.315782897319878,4.004844417782806,41.845801497737284,-72.57285753974698,0.23813335211161757,51.796837610716466
265.0,veh0,-664457143#1_0,27.78,False,,,,False,14.416447209390753,2.1253634401145973,41.84576474940628,-72.5727487899432,2.1204970882463385,86.0465848853346
266.0,veh0,-664457143#1_0,27.78,False,,,,False,35.08551725670259,1.103531583570657,41.84581738501298,-72.5727384823017,1.60326240321956,24.925608397868928
267.0,veh0,-664457143#1_0,27.78,False,,,,False,19.17745194905001,1.7990019095286698,41.84579224272523,-72.57274402613942,0.27719453513418557,-0.5459792608162388
268.0,veh0,-664457143#1_0,27.78,False,,,,False,13.171506276506989,-3.830322462335971,41.845752378544496,-72.57279399459738,0.9736700475332327,62.915211245650426
269.0,veh0,-664457143#0_0,27.78,False,,,,False,5.695692613015126,-2.2019864089343173,41.8458653424705,-72.57265859368917,3.1037072017697938,38.48917061940301
270.0,veh0,-664457143#0_0,27.78,False,,,,False,3.36440979802137,-2.8070524629620195,41.84580130572417,-72.57272741369,-3.4797825908353843,81.54372483986663
271.0,veh0,-664457143#0_0,27.78,False,,,,False,-17.653872302384116,-1.2746877404970292,41.84574094258671,-72.57277416671883,1.337301995128655,20.258488937222864
272.0,veh0,-664457143#0_0,27.78,False,,,,False,-1.5619242011234746,1.3993995740056562,41.845761310007084,-72.57269974417993,,-27.555809328739997
273.0,veh0,-664457143#0_0,27.78,False,,,,False,-3.7719486233909265,-3.7801290011102537,41.84580221611729,-72.57276230230423,,-9.98378622281598
274.0,veh0,-664457143#0_0,27.78,False,,,,False,3.0437985506723635,1.2756011952023982,41.84567675777393,-72.57276728743335,,142.98108690511435
275.0,veh0,-664457143#0_0,27.78,False,,,,False,-1.7460029527137522,0.4507592887694045,41.84576583022892,-72.57274188030999,3.8234902348685864,47.19264817069052
276.0,veh0,-664457143#0_0,27.78,False,,,,False,8.841825742121728,0.9625777751371061,41.8457524855258,-72.57271896525933,-0.8437682343082997,62.3957945095608
277.0,veh0,-664457143#0_0,27.78,False,,,,False,1.3747256400092738,1.828103873609507,41.84574256947587,-72.5726569719122,0.09400066178022826,20.92794941482134
278.0,veh0,-664457143#0_0,27.78,False,,,,False,7.18045511157834,2.2121657049628993,41.84581153483742,-72.5727518015074,7.117998470806924,145.71012241678545
279.0,veh0,-664457143#0_0,27.78,False,,,,False,9.183118093373196,-1.8441306928252743,41.845766254646165,-72.57271587731388,4.577779644056136,144.82533574459376
280.0,veh0,574551593_0,27.78,False,,,,False,10.728996158592054,1.8066195805586176,41.84576352367309,-72.57274044263875,3.5878751410182304,74.8777419856633
281.0,veh0,574551593_0,27.78,False,,,,False,11.95091405945277,1.8024666644614626,41.84576815450479,-72.57279755295149,3.2861180084091757,-24.690406116249505
282.0,veh0,-208922083_0,27.78,False,,,,False,13.010968662689265,1.8636261290375842,41.845765559339206,-72.57271805930893,4.009322368814537,19.621675678354222
283.0,veh0,-208922083_0,27.78,False,,,,False,-1.7283923138238606,1.931263184749696,41.845724496042216,-72.57269132210286,-6.901380455254184,134.76404600625392
284.0,veh0,-208922083_0,27.78,False,,,,False,30.418879801953153,2.8195504402083316,41.845806182767895,-72.57275886788773,4.788596292990405,72.45598843245534
285.0,veh0,-208922083_0,27.78,False,,,,False,20.822105192411982,4.813734115319676,41.845744886683086,-72.57274349499502,5.726923482974598,23.406967242073733
286.0,veh0,-208922083_0,27.78,False,,,,False,20.538290079544822,1.312923053978011,41.84578999555561,-72.57277290904885,-2.4259150578400295,110.26687081233831
287.0,veh0,-208922083_0,27.78,False,,,,False,12.748387385356182,0.900002083479194,41.84578125826261,-72.57272253840587,3.046574976424381,76.41815890249563
288.0,veh0,-208922083_0,27.78,False,,,,False,34.50351094357029,0.4249737621157692,41.84578247946941,-72.57274234915728,1.948986952422274,34.10739855625434
289.0,veh0,-208922083_0,27.78,False,,,,False,23.544135138450656,-0.39402526929006854,41.845800274775335,-72.57274480373333,2.86494018767371,82.79970618948573
290.0,veh0,-208922083_0,27.78,False,,,,False,13.910631998056488,4.5841503959072725,41.845809237817434,-72.5727678848505,2.171795220743661,101.34133267606376
291.0,veh0,-208922083_0,27.78,False,,,,False,32.752201247283665,0.992128823621897,41.845738194544275,-72.5727518739397,0.8849637477396755,149.43719351146137
292.0,veh0,-208922083_0,27.78,False,,,,False,26.385298905486707,0.1270770290375367,41.84586483649206,-72.57276759563483,6.164766434420017,92.63000787654892
293.0,veh0,-208922083_0,27.78,False,,,,False,27.076293625606922,-0.18052834312766208,41.84580417127132,-72.57277748663786,2.2455653800097934,51.523146610707045
294.0,veh0,-208922083_0,27.78,False,,,,False,38.57655081437406,2.8133186027753254,41.84578653200164,-72.57275866838384,6.022091084825661,150.68856353964657
295.0,veh0,-208922083_0,27.78,False,,,,False,24.244117266011017,0.32868118423175474,41.845753626393176,-72.5728120185733,2.276892831485384,78.90683096408611
296.0,veh0,-208922083_0,27.78,False,,,,False,27.460462208720855,-3.1305028677470546,41.8458020359741,-72.57270388633053,3.1451358589129086,184.05234702612506
297.0,veh0,-208922083_0,27.78,False,,,,False,24.799376437978935,-0.7005722851881728,41.84577952510712,-72.57278292338471,2.119523072602533,96.48985646903748
298.0,veh0,-208922083_0,27.78,False,,,,False,12.673796258750372,-0.7560859181903652,41.8457245655325,-72.57281348152391,2.869213832076639,84.3276638405514
299.0,veh0,-208922083_0,27.78,False,,,,False,28.307711119305168,2.2932013053414266,41.845655992263886,-72.57275191553023,3.66465054119908,87.48291800590232
300.0,veh0,-208922083_0,27.78,False,,,,False,36.148173882160336,2.708933561196318,41.84573569854709,-72.57289053188009,5.220107826964522,85.32693558884785
