Time,Vehicle_ID,Speed,Acceleration,Latitude,Longitude,Lane,Headway_Distance,Time_Gap,Speed_Limit,Lane_Change,From_Lane,To_Lane,Lane_Change_Reason,Collision
481.0,motorcycle_motorcycle_1741017011.558746,1.6333651298773475,-2.056763199458146,41.88809472599576,-72.55543503597372,155559049#5_0,,,27.78,False,,,,False
482.0,motorcycle_motorcycle_1741017011.558746,7.415191030071583,-3.2464226671963843,41.888031264101656,-72.55556680066762,155559049#5_0,,,27.78,False,,,,False
483.0,motorcycle_motorcycle_1741017011.558746,-3.194518749260169,-0.0249159831309953,41.88812096012451,-72.55549291282067,155559049#5_0,,,27.78,False,,,,False
484.0,motorcycle_motorcycle_1741017011.558746,-13.493082824374142,0.23276049540072563,41.88801097973953,-72.55553593091368,155559049#5_0,,,27.78,False,,,,False
485.0,motorcycle_motorcycle_1741017011.558746,-21.07733473701228,-4.9872160043305485,41.887969551125884,-72.55561555228887,155559049#5_0,,,27.78,False,,,,False
486.0,motorcycle_motorcycle_1741017011.558746,3.0113354493078077,1.2208872561113822,41.887900312160326,-72.55551239756234,155559049#5_0,,,27.78,False,,,,False
487.0,motorcycle_motorcycle_1741017011.558746,-4.565558966343815,4.571920638672964,41.88798801080971,-72.55560355977416,155559049#5_0,,,27.78,False,,,,False
488.0,motorcycle_motorcycle_1741017011.558746,-5.710247097646061,-1.1631344281358906,41.888065592679276,-72.5555401958271,155559049#5_0,49.48809706105385,,27.78,False,,,,False
489.0,motorcycle_motorcycle_1741017011.558746,4.7860872896781075,0.9752384266321314,41.88779983598839,-72.55551164929143,155559049#5_0,,,27.78,False,,,,False
490.0,motorcycle_motorcycle_1741017011.558746,-2.624645478266757,-0.2373957749859983,41.88800402678727,-72.55545613978062,155559049#5_0,,,27.78,False,,,,False
491.0,motorcycle_motorcycle_1741017011.558746,0.706960376148345,1.8065189848330192,41.88803427676932,-72.55551380777695,155559049#5_0,,,27.78,False,,,,False
492.0,motorcycle_motorcycle_1741017011.558746,4.91492452951934,0.5907501841829799,41.88790387190379,-72.55552580864403,155559049#5_0,,,27.78,False,,,,False
493.0,motorcycle_motorcycle_1741017011.558746,1.5452046092250384,-0.2967847786294442,41.88795631015446,-72.55554931760688,155559049#5_0,,,27.78,False,,,,False
